All data
9
Bore Hole ID
X
Y
Depth
Ni
Fe
SiO2
MgO
Rocktype
    100026.0000    713835.6200    329460.1900        -4.0000         2.4700        14.8200        33.8600        26.9000         1.0000
    100026.0000    713835.6200    329460.1900        -5.0000         2.2600        13.4200        35.1600        27.2200         1.0000
    100026.0000    713835.6200    329460.1900        -6.0000         1.8500        13.7800        35.4700        27.4100         1.0000
    100026.0000    713835.6200    329460.1900        -7.0000         1.4200        10.7000        37.3500        29.9400         1.0000
    100026.0000    713835.6200    329460.1900        -8.1000         0.8100         7.3600        39.5600        33.7700         3.0000
    100027.0000    714234.6200    329748.6900        -1.0000         1.1800        31.8800        35.7900         3.1200         1.0000
    100027.0000    714234.6200    329748.6900        -2.0000         1.2800        25.8800        49.3700         2.2600         1.0000
    100027.0000    714234.6200    329748.6900        -3.0000         1.7900        24.3700        44.5000         7.6600         1.0000
    100027.0000    714234.6200    329748.6900        -4.0000         2.6500        18.0200        32.4100        21.2800         1.0000
    100027.0000    714234.6200    329748.6900        -5.0000         2.5300        23.5300        28.7700        14.8800         1.0000
    100027.0000    714234.6200    329748.6900        -6.0000         1.9000        13.7700        40.7200        20.2100         1.0000
    100027.0000    714234.6200    329748.6900        -7.0000         2.8800        14.4800        35.9900        22.2500         1.0000
    100027.0000    714234.6200    329748.6900        -8.0000         2.6000        12.4600        37.2900        25.9400         1.0000
    100027.0000    714234.6200    329748.6900        -9.0000         1.9100        11.6500        39.1000        24.4700         1.0000
    100027.0000    714234.6200    329748.6900       -10.0000         2.1700        11.3200        39.0100        26.8600         1.0000
    100027.0000    714234.6200    329748.6900       -11.0000         2.3000        12.7300        37.7800        26.6100         1.0000
    100027.0000    714234.6200    329748.6900       -12.0000         1.7300        18.1800        35.9800        19.4200         1.0000
    100027.0000    714234.6200    329748.6900       -13.0000         2.4200        19.7200        36.6700        18.1600         1.0000
    100027.0000    714234.6200    329748.6900       -14.0000         2.1000        20.5600        38.1200        16.6600         1.0000
    100028.0000    714903.3800    330041.2800        -1.0000         2.3800        16.3200        35.4300        23.0100         3.0000
    100028.0000    714903.3800    330041.2800        -2.0000         2.6200        17.4600        33.4700        23.0100         3.0000
    100028.0000    714903.3800    330041.2800        -3.0000         2.1700         9.4600        38.6500        29.9700         1.0000
    100028.0000    714903.3800    330041.2800        -4.0000         2.5100         8.5100        38.6000        30.4700         1.0000
    100028.0000    714903.3800    330041.2800        -5.0000         2.2100         8.0000        38.1600        31.5600         1.0000
    100028.0000    714903.3800    330041.2800        -6.0000         2.8200        10.3000        36.6400        29.1000         1.0000
    100028.0000    714903.3800    330041.2800        -7.0000         2.8900        16.1600        33.3800        21.9700         1.0000
    100028.0000    714903.3800    330041.2800        -8.0000         2.7400        12.9900        34.4500        26.6300         1.0000
    100028.0000    714903.3800    330041.2800        -9.0000         2.9300        12.5200        35.1600        27.4400         1.0000
    100028.0000    714903.3800    330041.2800       -10.0000         3.2100        18.4500        30.1200        22.2500         1.0000
    100028.0000    714903.3800    330041.2800       -11.0000         2.2900        32.1200        21.6600         7.5600         1.0000
    100028.0000    714903.3800    330041.2800       -12.0000         1.9200        41.9300        14.1700         5.2900         1.0000
    100028.0000    714903.3800    330041.2800       -13.0000         3.0800        31.1800        21.1900        11.6700         1.0000
    100028.0000    714903.3800    330041.2800       -14.0000         2.6900        29.6900        23.2300        15.7600         1.0000
    100028.0000    714903.3800    330041.2800       -15.0000         1.9500         9.7500        36.8700        32.4900         1.0000
    100029.0000    715434.7500    330261.0000        -1.0000         3.3200        12.2300        34.9200        27.7300         3.0000
    100029.0000    715434.7500    330261.0000        -2.0000         3.6200        14.2000        35.5500        23.4000         3.0000
    100029.0000    715434.7500    330261.0000        -3.0000         2.0300        28.7300        40.6800         6.0400         3.0000
    100029.0000    715434.7500    330261.0000        -4.0000         1.6100        23.5400        52.1300         3.9500         3.0000
    100029.0000    715434.7500    330261.0000        -5.0000         3.3800        20.7200        29.6900        19.1700         1.0000
    100029.0000    715434.7500    330261.0000        -6.3000         3.9900        14.7400        33.0200        23.7100         1.0000
    100030.0000    715440.0600    330058.7500        -1.0000         1.8100        16.3300        36.1400        20.3100         1.0000
    100030.0000    715440.0600    330058.7500        -2.0000         2.0200        10.0200        37.4200        29.9800         1.0000
    100030.0000    715440.0600    330058.7500        -3.0000         1.8300         8.2100        38.8700        33.1100         1.0000
    100030.0000    715440.0600    330058.7500        -4.0000         1.7200         8.1800        38.4500        32.8300         1.0000
    100030.0000    715440.0600    330058.7500        -5.0000         1.8900         9.1200        37.0100        32.6200         1.0000
    100030.0000    715440.0600    330058.7500        -6.0000         1.4500         7.1200        38.8600        35.3400         1.0000
    100030.0000    715440.0600    330058.7500        -7.2000         1.2800         5.5700        40.5500        35.3200         1.0000
    100004.0000    713636.6200    329452.9100        -1.0000         2.2600        22.9400        25.5800        18.4600         1.0000
    100004.0000    713636.6200    329452.9100        -2.0000         2.3500        17.1900        32.1500        23.8000         1.0000
    100004.0000    713636.6200    329452.9100        -3.0000         2.2100        17.1800        32.5000        23.3100         1.0000
    100004.0000    713636.6200    329452.9100        -4.0000         2.1900        21.6300        29.9900        20.2900         1.0000
    100004.0000    713636.6200    329452.9100        -5.0000         1.7500        18.1200        33.7000        19.4100         1.0000
    100004.0000    713636.6200    329452.9100        -6.1000         1.2300        17.3500        34.3900        20.8700         1.0000
    100005.0000    714239.0000    329954.0900        -1.0000         1.3100        31.7600        24.2000         9.1400         1.0000
    100005.0000    714239.0000    329954.0900        -2.0000         1.8100        12.3700        36.5700        24.8200         1.0000
    100005.0000    714239.0000    329954.0900        -3.0000         1.6800         8.8400        38.1400        28.4500         1.0000
    100005.0000    714239.0000    329954.0900        -4.0000         1.9000         9.4400        38.3800        28.9800         1.0000
    100005.0000    714239.0000    329954.0900        -5.0000         1.8200         7.8400        38.1000        31.8900         1.0000
    100005.0000    714239.0000    329954.0900        -6.0000         1.8000         7.8800        38.4200        32.0600         1.0000
    100005.0000    714239.0000    329954.0900        -7.0000         1.9100        10.0400        36.4800        30.6900         1.0000
    100005.0000    714239.0000    329954.0900        -8.0000         2.2100         8.8200        36.9100        32.2500         1.0000
    100005.0000    714239.0000    329954.0900        -9.0000         2.2400        11.4400        34.8100        29.5300         1.0000
    100005.0000    714239.0000    329954.0900       -10.0000         2.7100        19.3500        29.3000        23.9000         1.0000
    100005.0000    714239.0000    329954.0900       -11.0000         2.8000        20.8300        27.9600        19.5800         1.0000
    100005.0000    714239.0000    329954.0900       -12.0000         3.2500        19.0700        29.2100        19.4300         1.0000
    100005.0000    714239.0000    329954.0900       -13.0000         2.5200        15.3500        32.2200        22.9300         1.0000
    100005.0000    714239.0000    329954.0900       -13.5000         2.1500        18.0400        30.6200        22.1200         1.0000
    100052.0000    715138.9400    330311.2800        -1.0000         0.6300        35.2900        22.0200         1.5000         5.0000
    100052.0000    715138.9400    330311.2800        -2.0000         0.8500        39.3800        17.4400         2.3900         5.0000
    100052.0000    715138.9400    330311.2800        -3.0000         1.0300        47.5800         7.4800         2.6100         4.0000
    100052.0000    715138.9400    330311.2800        -4.0000         1.4200        30.6900        24.4900        11.1900         4.0000
    100052.0000    715138.9400    330311.2800        -5.0000         1.3200        30.1800        30.2200         9.1100         4.0000
    100052.0000    715138.9400    330311.2800        -6.0000         2.0500        25.8100        33.6400         9.4600         4.0000
    100052.0000    715138.9400    330311.2800        -7.0000         2.2200        11.8600        41.7500        23.9400         4.0000
    100052.0000    715138.9400    330311.2800        -8.0000         1.6000        15.6300        36.1000        23.3700         4.0000
    100052.0000    715138.9400    330311.2800        -9.0000         0.9900        23.4500        52.4600         4.0800         4.0000
